,Time [s],H,H2,O,O2,OH,H2O,N2,HO2,H2O2,AR,HE,CO,CO2,CH2O,HCO,HOCHO,OCHO,HOCH2O,CH3OH,CH2OH,CH3O,CH3O2H,CH3O2,CH4,CH3,CH2,CH2(S),C,CH,HOCO,HCOH,C2H6,C2H5,C2H4,C2H3,C2H2,C2H,CH3CHO,CH3CO,CH2CHO,CH2CO,HCCO,H2CC,C2O,HCCOH,CH3CO3H,CH3CO3,CH3CO2,C2H5OH,C2H5O,CH2CH2OH,CH3CHOH,O2C2H4OH,C2H5O2H,C2H5O2,C2H4O2H,C2H4O(1),C2H3O(2),CH2CHOH,CH3OCHO,CH2OCHO,CH3OCO,C2H5OCHO,C2H5OCO,CH2CH2OCHO,CH3CHOCHO,OH*,CH*,KR,CH4^+,CH3^+,CH2^+,O2(A1),O2(B1),O2(4.5EV),O(1D),O(1S),O2^+,O^+,O3,HE(SINGLET),HE^+,E
200,2e-08,1.1498999999999996e-94,0.0,-4.832521927228573e+24,-2.04437468659468e+18,0.0,0.0,0.0,0.0,0.0,0.0,-1.833415026399999e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1498999999999996e-94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1498999999999996e-94,0.0,-3.14045728625059e+23,6.788737790121136e+18,-4.68139105425e+20,-3.957493589508153e+24,-9.67559312085137e+22,-1.1938038919999907e+22,9.539665772519999e+24,-319605.6717511497,-5.7696820168e+24,7.6030970432e+24,1.71308247768e+25
201,2.0099999999999998e-08,0.0,0.0,-4.5649811865752173e+24,-1.784806662080847e+18,0.0,0.0,0.0,0.0,0.0,0.0,-1.7502447540300019e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.080574291043442e+23,7.113377407159892e+18,-4.443877050360001e+20,-3.737533670404587e+24,-9.152301560792452e+22,-1.165744690499999e+22,9.034345742875e+24,-270091.4294187904,-5.643543195970001e+24,7.393787950000001e+24,1.6416476245970002e+25
202,2.02e-08,0.0,0.0,-4.3108420410502697e+24,-1.5341755698934912e+18,0.0,0.0,0.0,0.0,0.0,0.0,-1.6705518863000015e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0219032821374547e+23,7.430921679174666e+18,-4.21895103698e+20,-3.5287625179096727e+24,-8.654669210738981e+22,-1.1392189490000015e+22,8.55414828319e+24,-228813.7517080998,-5.519210477e+24,7.189762363300003e+24,1.5732518457e+25
203,2.0299999999999996e-08,0.0,0.0,-4.06970905916966e+24,-1.2927589470363261e+18,0.0,0.0,0.0,0.0,0.0,0.0,-1.5941141325299998e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9645439604408845e+23,7.732969807163912e+18,-4.0060320340999995e+20,-3.330642672522158e+24,-8.181822170690413e+22,-1.111930599800001e+22,8.098105683468e+24,-194263.45795702952,-5.396711059769999e+24,6.990825192300001e+24,1.5077811569769998e+25
204,2.04e-08,0.0,0.0,-3.840992788946294e+24,-1.0753381273152483e+18,0.0,0.0,0.0,0.0,0.0,0.0,-1.5205703060400023e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9083959998841716e+23,8.022921087128916e+18,-3.8046020216800005e+20,-3.1426837369409927e+24,-7.733076310646233e+22,-1.085780975099998e+22,7.665149133711e+24,-165303.53080390018,-5.27651214416e+24,6.797082450199999e+24,1.445137377416e+25
205,2.0499999999999998e-08,0.0,0.0,-3.624103731393866e+24,-8.632000575349412e+17,0.0,0.0,0.0,0.0,0.0,0.0,-1.4503128342399986e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8534591213981318e+23,8.292374917068888e+18,-3.6139500197e+20,-2.964455350065226e+24,-7.306991020605981e+22,-1.0598728161000031e+22,7.254226203921e+24,-140976.34609734608,-5.157931430060002e+24,6.6082442643e+24,1.385187174006e+25
206,2.06e-08,0.0,0.0,-3.418584323130289e+24,-6.594459260001193e+17,0.0,0.0,0.0,0.0,0.0,0.0,-1.382940129330001e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7997332878948787e+23,8.564930700985088e+18,-3.43372900816e+20,-2.7954801789939594e+24,-6.90282227056928e+22,-1.0349083428999972e+22,6.864408484099e+24,-120510.27247625729,-5.041376517369999e+24,6.4243166467e+24,1.3278376047369998e+25
207,2.0699999999999997e-08,2.2161e-62,0.0,-3.2238449397740983e+24,-4.665560994128095e+17,0.0,0.0,0.0,0.0,0.0,0.0,-1.3183835917199992e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3309999999999993e-96,5.436200002330998e-87,0.0,0.0,2.2161e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.661999999999999e-96,-5.4361999999999985e-87,-2.2161e-62,-2.7473182403369183e+23,8.834987930875498e+18,-3.2632060070200004e+20,-2.635445943826419e+24,-6.51943063053575e+22,-1.0089915968999983e+22,6.494764574249e+24,-103276.29812971999,-4.92692480598e+24,6.245308397699997e+24,1.2729983055980001e+25
208,2.08e-08,0.0,0.0,-3.0394679333371085e+24,-2.898541325702499e+17,0.0,0.0,0.0,0.0,0.0,0.0,-1.2564702416900018e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6960137296478263e+23,9.094346008740301e+18,-3.10203600627e+20,-2.4839543871617735e+24,-6.156113760505089e+22,-9.849226058999987e+21,6.144487454369e+24,-88776.49545699,-4.8144543958099997e+24,6.070924637499998e+24,1.220556286581e+25
209,2.09e-08,0.0,0.0,-2.864933650938818e+24,-9.344438753340456e+16,0.0,0.0,0.0,0.0,0.0,0.0,-1.1972912884300019e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6458197597715826e+23,9.348504730578182e+18,-2.94974999589e+20,-2.3404592765996029e+24,-5.8117509304769896e+22,-9.615042894000044e+21,5.812475914463999e+24,-76450.3162374541,-4.703883186769999e+24,5.9011744752e+24,1.1704035346769999e+25
210,2.1e-08,0.0,0.0,-2.6997843347618344e+24,7.996749438379131e+16,0.0,0.0,0.0,0.0,0.0,0.0,-1.14072533433e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5968358816726855e+23,9.592163696390582e+18,-2.8058959958700003e+20,-2.2047464166693236e+24,-5.4854814104512e+22,-9.378388863000022e+21,5.498051354532999e+24,-66005.177800601,-4.595139378769999e+24,5.735864713099996e+24,1.122453767877e+25
211,2.11e-08,0.0,0.0,-2.543590225235523e+24,2.3463535168761965e+17,0.0,0.0,0.0,0.0,0.0,0.0,-1.0867594885400016e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.548962146286571e+23,9.827922505173746e+18,-2.6698659961900004e+20,-2.0762606243603636e+24,-5.17669714042749e+22,-9.156283118999991e+21,5.200236664579e+24,-57123.68643601402,-4.4884409717600005e+24,5.575200460299999e+24,1.076628084176e+25
212,2.12e-08,2.6504999999999998e-62,0.0,-2.3959915880627456e+24,3.8656020870415264e+17,0.0,0.0,0.0,0.0,0.0,0.0,-1.0349532813600017e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8407999999999995e-96,6.636100002840799e-87,0.0,0.0,2.6504999999999998e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.681599999999999e-96,-6.6361e-87,-2.6504999999999998e-62,-2.5021983455686634e+23,1.0072380893928763e+19,-2.54141498684e+20,-1.9549297365823026e+24,-4.884246380405661e+22,-8.930745962000003e+21,4.918552314602001e+24,-49573.0257033469,-4.3837364656399995e+24,5.418689746999999e+24,1.0328311315640001e+25
213,2.13e-08,0.0,0.0,-2.2563926018038338e+24,5.499753927406478e+17,0.0,0.0,0.0,0.0,0.0,0.0,-9.855643939200014e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4565445114751763e+23,1.0300338660653945e+19,-2.4201139878e+20,-1.8401776223848226e+24,-4.607559890385519e+22,-8.716788522999991e+21,4.651850624603e+24,-43104.59384230998,-4.2809741603800016e+24,5.266538554300002e+24,9.90967239038e+24
214,2.14e-08,2.783399999999999e-62,0.0,-2.1246314527356957e+24,6.898865877233206e+17,0.0,0.0,0.0,0.0,0.0,0.0,-9.384411556200011e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9998999999999993e-96,7.011200002999899e-87,0.0,0.0,2.783399999999999e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.999799999999999e-96,-7.011199999999999e-87,-2.783399999999999e-62,-2.4120000649725562e+23,1.0516495485347971e+19,-2.3055009890600003e+20,-1.7317741629074584e+24,-4.34580881036692e+22,-8.495430205000031e+21,4.3996932645849995e+24,-37592.573502663014,-4.180012655880001e+24,5.118453811500004e+24,9.509651645880002e+24
215,2.15e-08,0.0,0.0,-2.0001402971494776e+24,8.191145885892667e+17,0.0,0.0,0.0,0.0,0.0,0.0,-8.933190574800028e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.368465468017574e+23,1.074855119500939e+19,-2.19735399061e+20,-1.629438248369956e+24,-4.0983425903496895e+22,-8.286672026999985e+21,4.161244744547e+24,-32853.703934204015,-4.0812205521200004e+24,4.974539609600003e+24,9.127497682119999e+24
216,2.16e-08,0.0,0.0,-1.8826412732356383e+24,9.554413762450982e+17,0.0,0.0,0.0,0.0,0.0,0.0,-8.50336508679999e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3259401795775338e+23,1.0949905638637693e+19,-2.0952689824299998e+20,-1.5327144712920624e+24,-3.864392460333719e+22,-8.086853171000001e+21,3.935756654491e+24,-28767.245685762988,-3.98426634902e+24,4.8346028576999996e+24,8.762272659020001e+24
217,2.17e-08,0.0,0.0,-1.7716945109356998e+24,1.079011903435704e+18,0.0,0.0,0.0,0.0,0.0,0.0,-8.09510530660001e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2844244436197425e+23,1.1168758815230845e+19,-1.99883798452e+20,-1.4415707508436958e+24,-3.6432601703188886e+22,-7.886975078000029e+21,3.7227319744179995e+24,-25253.93104620101,-3.88903914654e+24,4.6985496772000005e+24,8.41339467654e+24
218,2.18e-08,0.0,0.0,-1.6671321424398704e+24,1.2071566878901253e+18,0.0,0.0,0.0,0.0,0.0,0.0,-7.702374232500005e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.244017964102013e+23,1.1380010364787399e+19,-1.90781498687e+20,-1.3554490270444078e+24,-3.434315820305086e+22,-7.685047579000057e+21,3.5214544043290005e+24,-22216.16738739502,-3.7961476446500004e+24,4.5663850679000003e+24,8.08015442465e+24
219,2.19e-08,0.0,0.0,-1.568481242955025e+24,1.320847890932645e+18,0.0,0.0,0.0,0.0,0.0,0.0,-7.329422859200004e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2045205900121998e+23,1.1580360353306063e+19,-1.82190998946e+20,-1.2743205195942095e+24,-3.2370803802922285e+22,-7.491790144000006e+21,3.331398844224e+24,-19587.24202524103,-3.7048705432800003e+24,4.4378128291999997e+24,7.761719883279999e+24
220,2.2000000000000002e-08,0.0,0.0,-1.475421927451546e+24,1.4433071162114286e+18,0.0,0.0,0.0,0.0,0.0,0.0,-6.975329405900001e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.165932409308482e+23,1.1786708539784874e+19,-1.74076799228e+20,-1.1978289870328118e+24,-3.05075548028023e+22,-7.310414694000013e+21,3.151887474104e+24,-17321.931646664016,-3.61550724241e+24,4.3130401829999993e+24,7.45761724241e+24
221,2.21e-08,0.0,0.0,-1.3877972505465983e+24,1.5494756692624248e+18,0.0,0.0,0.0,0.0,0.0,0.0,-6.634785655999998e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.128353139969196e+23,1.1975855067222358e+19,-1.66425898534e+20,-1.1257466656502778e+24,-2.8749509502690052e+22,-7.125629571000028e+21,2.9825211139710003e+24,-15345.372383578975,-3.528191442e+24,4.191670007599998e+24,7.167065491999999e+24
222,2.2200000000000004e-08,0.0,0.0,-1.3051672858167463e+24,1.641397162430728e+18,0.0,0.0,0.0,0.0,0.0,0.0,-6.314827819899998e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.091683073981841e+23,1.2174499739616633e+19,-1.59194598861e+20,-1.0577365186763825e+24,-2.7090095502585e+22,-6.947435814000041e+21,2.8225161438239995e+24,-13619.663471927977,-3.4425256420099997e+24,4.0740084240000005e+24,6.889577132009999e+24
223,2.23e-08,0.0,0.0,-1.2273871429094232e+24,1.7615016391538253e+18,0.0,0.0,0.0,0.0,0.0,0.0,-6.007226098900007e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.055921899310127e+23,1.2370342606966106e+19,-1.52379199209e+20,-9.937696159711394e+23,-2.5524403102486412e+22,-6.771753555000014e+21,2.671685543665e+24,-12109.443422655975,-3.35883664241e+24,3.9595592523000005e+24,6.62447304241e+24
224,2.2400000000000002e-08,0.0,0.0,-1.1541277990383351e+24,1.8436093655770609e+18,0.0,0.0,0.0,0.0,0.0,0.0,-5.7147472042e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0210695409378622e+23,1.2561183548267368e+19,-1.4593479957700002e+20,-9.335149032243722e+23,-2.4047765202393962e+22,-6.597603913999967e+21,2.5293626434939997e+24,-10785.883963717979,-3.27695194318e+24,3.8484266635999994e+24,6.371191703180001e+24
225,2.25e-08,0.0,0.0,-1.0852493649611481e+24,1.9406521680460703e+18,0.0,0.0,0.0,0.0,0.0,0.0,-5.4351393171000107e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9870261275449253e+23,1.2742922527519998e+19,-1.3985692996600001e+20,-8.767425802860186e+23,-2.2655575802307072e+22,-6.434765021e+21,2.3951726233109998e+24,-9634.545658073977,-3.1970006442899996e+24,3.740514576e+24,6.129252434289999e+24
226,2.2599999999999997e-08,0.0,0.0,-1.0203258774314599e+24,2.0430608876190075e+18,0.0,0.0,0.0,0.0,0.0,0.0,-5.1713176598999965e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9537913622122725e+23,1.2924959626721006e+19,-1.34119380373e+20,-8.234125028061431e+23,-2.1342249502225235e+22,-6.278379108000013e+21,2.268633963118e+24,-8621.333335690959,-3.118616145710001e+24,3.6357479117e+24,5.898103495710001e+24
227,2.27e-08,0.0,0.0,-9.59307355474007e+23,2.113754794049291e+18,0.0,0.0,0.0,0.0,0.0,0.0,-4.919868010799996e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.921465195724255e+23,1.3093094869869179e+19,-1.28695369799e+20,-7.731889591647238e+23,-2.010550410214814e+22,-6.118123994000015e+21,2.1493580829140001e+24,-7722.463135538976,-3.04195204742e+24,3.533938848500001e+24,5.67717880742e+24
228,2.28e-08,0.0,0.0,-9.01899878185672e+23,2.218568285176693e+18,0.0,0.0,0.0,0.0,0.0,0.0,-4.6804586950999927e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.889947943664962e+23,1.3287028143961504e+19,-1.23582040242e+20,-7.259509324716345e+23,-1.893953600207545e+22,-5.961032210000009e+21,2.0369181527e+24,-6940.372977591008,-2.96724644939e+24,3.4352923189000006e+24,5.466249439389999e+24
